"company_id","region_code","coverage"
"premise_data","EAS",1
"streetbees","EAS",1
"roamler","EAS",0
"field_agent","EAS",0
"gigwalk","EAS",0
"glg","EAS",2
"third_bridge","EAS",2
"guidepoint","EAS",2
"alphasense","EAS",2
"dialectica","EAS",2
"bright_data","EAS",3
"oxylabs","EAS",2
"decodo","EAS",2
"zyte","EAS",2
"apify","EAS",2
"firecrawl","EAS",2
"tavily","EAS",2
"diffbot","EAS",2
"common_crawl","EAS",3
"promptcloud","EAS",2
"grepsr","EAS",2
"nimble_data","EAS",2
"coresignal","EAS",2
"acxiom","EAS",1
"experian","EAS",1
"equifax","EAS",0
"transunion","EAS",1
"liveramp","EAS",1
"epsilon","EAS",0
"lexisnexis_risk","EAS",1
"dun_bradstreet","EAS",2
"cotality","EAS",0
"verisk","EAS",1
"crif","EAS",1
"serasa_experian","EAS",0
"spokeo","EAS",0
"safegraph","EAS",1
"placer_ai","EAS",0
"veraset","EAS",0
"unacast","EAS",0
"foursquare","EAS",2
"kochava_collective","EAS",2
"azira","EAS",2
"advan_research","EAS",0
"huq_industries","EAS",0
"predicio","EAS",0
"positium","EAS",1
"teralytics","EAS",1
"orange_flux_vision","EAS",0
"flowminder","EAS",0
"planet_labs","EAS",3
"vantor","EAS",3
"blacksky","EAS",3
"iceye","EAS",3
"satellogic","EAS",3
"capella_space","EAS",3
"umbra_space","EAS",3
"airbus_ds_geo","EAS",3
"spire_global","EAS",3
"ursa_space","EAS",3
"pixxel","EAS",3
"skyfi","EAS",3
"earthdaily","EAS",3
"satvu","EAS",3
"ghgsat","EAS",3
"kayrros","EAS",2
"descartes_labs","EAS",3
"spaceknow","EAS",3
"synspective","EAS",3
"axelspace","EAS",3
"changguang","EAS",3
"twentyone_at","EAS",3
"tomorrow_io","EAS",2
"windborne","EAS",2
"saildrone","EAS",2
"sofar_ocean","EAS",3
"jupiter_intelligence","EAS",2
"first_street","EAS",0
"fathom_global","EAS",2
"jba_risk","EAS",2
"moodys_rms","EAS",2
"mitiga_solutions","EAS",2
"climateai","EAS",2
"descartes_underwriting","EAS",2
"sylvera","EAS",2
"bezero_carbon","EAS",2
"carbon_mapper","EAS",2
"chloris_geospatial","EAS",2
"nielsen","EAS",2
"comscore","EAS",1
"samba_tv","EAS",1
"ispot_tv","EAS",0
"videoamp","EAS",0
"similarweb","EAS",3
"sensor_tower","EAS",3
"yipitdata","EAS",0
"m_science","EAS",0
"consumer_edge","EAS",0
"earnest_analytics","EAS",0
"facteus","EAS",0
"measurable_ai","EAS",2
"plaid","EAS",0
"tink","EAS",0
"kpler","EAS",3
"vortexa","EAS",3
"windward_ai","EAS",3
"panjiva","EAS",1
"importgenius","EAS",1
"iqvia","EAS",2
"komodo_health","EAS",0
"truveta","EAS",0
"healthverity","EAS",0
"tempus_ai","EAS",0
"datavant","EAS",0
"flatiron_health","EAS",0
"trinetx","EAS",2
"picnichealth","EAS",0
"evidation_health","EAS",0
"medidata","EAS",3
"veeva_crossix","EAS",0
"definitive_healthcare","EAS",0
"uk_biobank","EAS",0
"bgi_genomics","EAS",2
"samsara","EAS",0
"geotab","EAS",1
"inrix","EAS",1
"tomtom","EAS",2
"here_technologies","EAS",2
"cambridge_mobile","EAS",0
"arity","EAS",0
"smartcar","EAS",0
"high_mobility","EAS",0
"dataminr","EAS",2
"recorded_future","EAS",2
"meltwater","EAS",2
"brandwatch","EAS",2
"talkwalker","EAS",2
"sprinklr","EAS",2
"graphika","EAS",2
"babel_street","EAS",2
"sayari","EAS",3
"kharon","EAS",2
"janes","EAS",2
"acled","EAS",2
"gdelt","EAS",3
"bellingcat","EAS",2
"newsguard","EAS",1
"zoominfo","EAS",1
"apollo_io","EAS",2
"cognism","EAS",1
"lusha","EAS",2
"people_data_labs","EAS",1
"opencorporates","EAS",2
"moodys_bvd","EAS",3
"pitchbook","EAS",2
"crunchbase","EAS",2
"tracxn","EAS",2
"dealroom","EAS",2
"numerator","EAS",1
"profitero","EAS",2
"dataweave","EAS",1
"intelligence_node","EAS",2
"trax_retail","EAS",2
"dunnhumby","EAS",1
"eightyfour_51","EAS",0
"clearview_ai","EAS",2
"pimeyes","EAS",2
"tools_for_humanity","EAS",2
"yoti","EAS",1
"idemia","EAS",2
"sensetime","EAS",1
"megvii","EAS",1
"hikvision","EAS",2
"arab_advisors","EAS",0
"asdaa_bcw","EAS",0
"insight_discovery","EAS",0
"ventures_middle_east","EAS",0
"space42","EAS",3
"presight_ai","EAS",1
"lucidya","EAS",0
"mozn","EAS",0
"crowd_analyzer","EAS",0
"tarjama","EAS",0
"idsc_egypt","EAS",0
"rada_research","EAS",0
"statistics_lebanon","EAS",0
"information_international","EAS",0
"scpr_syria","EAS",0
"yemen_polling_center","EAS",0
"diwan_research","EAS",0
"immar_rc","EAS",0
"sunergia","EAS",0
"iranpoll","EAS",0
"turkiye_raporu","EAS",0
"geocartography","EAS",0
"near_east_consulting","EAS",0
"jmcc","EAS",0
"zogby_research","EAS",0
"reach_initiative","EAS",0
"acaps","EAS",0
"afriksurvey","EAS",0
"sagapoll","EAS",0
"dalberg_research","EAS",0
"stears","EAS",0
"datalens_africa","EAS",0
"creditregistry","EAS",0
"indicina","EAS",0
"africa_polling_institute","EAS",0
"global_infoanalytics","EAS",0
"amini","EAS",0
"research_solutions_africa","EAS",0
"msurvey","EAS",0
"echo_mobile","EAS",0
"viamo","EAS",0
"twaweza","EAS",0
"research_world_intl","EAS",0
"charis_uas","EAS",0
"digital_umuganda","EAS",0
"somali_public_agenda","EAS",0
"mpoi_zimbabwe","EAS",0
"social_research_foundation","EAS",0
"eighty20","EAS",0
"lightstone","EAS",0
"lelapa_ai","EAS",0
"masakhane","EAS",0
"awarri","EAS",0
"romir","EAS",0
"mediascope","EAS",0
"ipsos_comcon","EAS",0
"tiburon_research","EAS",0
"anketolog","EAS",0
"sberindex","EAS",0
"yandex_data","EAS",0
"baw_belarus","EAS",0
"bisam","EAS",0
"demoscope_kz","EAS",0
"ijtimoiy_fikr","EAS",0
"questmobile","EAS",0
"analysys_yiguan","EAS",0
"iimedia","EAS",0
"talkingdata","EAS",0
"aurora_mobile","EAS",0
"miaozhen_admaster","EAS",0
"qichacha","EAS",0
"tianyancha","EAS",0
"wind_information","EAS",0
"intron_health","EAS",0
"african_languages_lab","EAS",0
"aflabox","EAS",0
"tolbi","EAS",0
"soko_aerial","EAS",0
"geoinfotech","EAS",0
"helium_health","EAS",0
"pula","EAS",0
"apollo_agriculture","EAS",0
"hello_tractor","EAS",0
"mpharma","EAS",0
"ehealth_africa","EAS",0
"lacuna_fund","EAS",0
"makerere_ai","EAS",0
"cntxt_ai","EAS",0
"arabic_ai","EAS",0
"aydi","EAS",0
"widebot","EAS",0
"mawdoo3","EAS",0
"aaru","EAS",2
"simile","EAS",2
"conveo","EAS",1
"perspective_ai","EAS",1
"theysaid","EAS",1
"versive","EAS",1
"hivemapper","EAS",1
"dimo","EAS",0
"weatherxm","EAS",1
"nova_labs_helium","EAS",1
"safecast","EAS",1
"biobot","EAS",0
"verily","EAS",0
"wastewaterscan","EAS",0
"hawkeye_360","EAS",3
"unseenlabs","EAS",3
"kleos_space","EAS",3
"naturemetrics","EAS",2
"rainforest_connection","EAS",1
"fugro","EAS",3
"clarity_movement","EAS",2
"aclima","EAS",0
"nuview","EAS",3
"orbital_sidekick","EAS",3
"wyvern","EAS",3
"hydrosat","EAS",3
"muon_space","EAS",3
"myriota","EAS",1
"astrocast","EAS",1
"nearmap","EAS",2
"vexcel_imaging","EAS",2
"airqo","EAS",0
"code_for_africa","EAS",0
"aerobotics","EAS",2
"ujuzikilimo","EAS",0
"robocare","EAS",0
"astral_aerial","EAS",0
"earthranger","EAS",0
"falcon_eye_drones","EAS",0
"falcon_3d","EAS",0
"digital_earth_africa","EAS",0
"sansa","EAS",0
"nasrda","EAS",0
"egsa","EAS",0
"kenya_space_agency","EAS",0
"essti","EAS",0
"mbrsc","EAS",0
"tubitak_uzay","EAS",0
"imagesat","EAS",3
"taranis","EAS",2
"agritask","EAS",2
"asterra","EAS",3
"norc","EAS",0
"westat","EAS",0
"rti_international","EAS",1
"mathematica","EAS",0
"abt_global","EAS",0
"ssrs","EAS",0
"icf_international","EAS",0
"quinnipiac_poll","EAS",0
"marist_poll","EAS",0
"monmouth_poll","EAS",0
"siena_research","EAS",0
"emerson_polling","EAS",0
"surveyusa","EAS",0
"prri","EAS",0
"ap_norc","EAS",0
"civiqs","EAS",0
"echelon_insights","EAS",0
"data_for_progress","EAS",0
"cygnal","EAS",0
"leger","EAS",0
"angus_reid_institute","EAS",0
"nanos_research","EAS",0
"ekos_research","EAS",0
"abacus_data","EAS",0
"environics_research","EAS",0
"skywatch","EAS",3
"mda_space","EAS",3
"ecopia_ai","EAS",3
"farmers_edge","EAS",0
"deveron","EAS",0
"semios","EAS",0
"bluedot","EAS",2
"local_logic","EAS",0
"riskthinking_ai","EAS",2
"triton_digital","EAS",2
"descartes_datamyne","EAS",3
"browse_ai","EAS",2
"internet_archive","EAS",2
"exa_ai","EAS",2
"altana","EAS",3
"project44","EAS",3
"fourkites","EAS",3
"clear_secure","EAS",0
"id_me","EAS",0
"socure","EAS",0
"observa","EAS",0
"ookla","EAS",1
"purpleair","EAS",1
"motive","EAS",0
"lytx","EAS",0
"catalina_marketing","EAS",1
"inmar_intelligence","EAS",0
"data_axle","EAS",0
"bombora","EAS",2
"thinknum","EAS",1
"om1","EAS",0
"verana_health","EAS",0
"atropos_health","EAS",0
"aetion","EAS",0
"edison_research","EAS",0
"luminate_data","EAS",2
"flashpoint","EAS",2
"zignal_labs","EAS",2
"albedo","EAS",3
"centaur_labs","EAS",1
"fulcrum_app","EAS",3
"rep_data","EAS",2
"understanding_america","EAS",0
"ipsos","CHN",2
"kantar","CHN",3
"niq","CHN",3
"circana","CHN",0
"gallup","CHN",2
"yougov","CHN",1
"morning_consult","CHN",1
"pew_research","CHN",1
"verian","CHN",0
"ipsos_mori_uk","CHN",0
"savanta","CHN",1
"system1_group","CHN",1
"euromonitor","CHN",3
"mintel","CHN",1
"statista","CHN",2
"m3_global_research","CHN",1
"escalent","CHN",1
"material_plus","CHN",1
"c_space","CHN",1
"hall_and_partners","CHN",1
"appinio","CHN",1
"attest","CHN",1
"zappi","CHN",1
"suzy","CHN",0
"glimpse_ai","CHN",0
"listen_labs","CHN",1
"strella","CHN",0
"outset_ai","CHN",1
"cint","CHN",1
"dynata","CHN",1
"toluna","CHN",1
"bilendi","CHN",0
"norstat","CHN",0
"prolific","CHN",0
"cloudresearch","CHN",0
"purespectrum","CHN",0
"innovate_mr","CHN",0
"prodege","CHN",0
"disqo","CHN",0
"rakuten_insight","CHN",0
"borderless_access","CHN",1
"milieu_insight","CHN",0
"respondent_io","CHN",0
"qualtrics","CHN",1
"surveymonkey","CHN",1
"alchemer","CHN",1
"forsta","CHN",1
"sawtooth_software","CHN",1
"surveycto","CHN",0
"kobotoolbox","CHN",0
"odk","CHN",0
"commcare_dimagi","CHN",0
"ona","CHN",0
"mwater","CHN",1
"redcap","CHN",1
"gorilla_sc","CHN",1
"credamo","CHN",3
"wenjuanxing","CHN",3
"one_to_one_tunisia","CHN",0
"sigma_conseil","CHN",0
"emrhod_consulting","CHN",0
"elka_consulting","CHN",0
"bjka_consulting","CHN",0
"lms_csa_maroc","CHN",0
"baseera_egypt","CHN",0
"pcpsr","CHN",0
"awrad","CHN",0
"nama_strategic","CHN",0
"css_jordan","CHN",0
"iiacss","CHN",0
"parc_dubai","CHN",0
"ispa_iran","CHN",0
"gamaan","CHN",0
"konda","CHN",0
"metropoll","CHN",0
"areda_survey","CHN",0
"midgam_israel","CHN",0
"ipanel_israel","CHN",0
"arab_barometer","CHN",0
"afrobarometer","CHN",0
"cdd_ghana","CHN",0
"ijr_south_africa","CHN",0
"ids_nairobi","CHN",0
"ireg_benin","CHN",0
"infotrak","CHN",0
"tifa_research","CHN",0
"consumer_insight_africa","CHN",0
"geopoll","CHN",0
"sagaci_research","CHN",0
"noipolls","CHN",0
"sbm_intelligence","CHN",0
"practical_sampling","CHN",0
"ask_afrika","CHN",0
"plus94_research","CHN",0
"citizen_surveys","CHN",0
"busara_center","CHN",0
"ipa_research","CHN",0
"jpal","CHN",0
"laterite","CHN",0
"sixty_decibels","CHN",0
"lokniti_csds","CHN",0
"cvoter","CHN",0
"axis_my_india","CHN",0
"hansa_research","CHN",0
"q_and_q_research","CHN",0
"outline_india","CHN",0
"gallup_pakistan","CHN",0
"lsi_indonesia","CHN",0
"smrc_indonesia","CHN",0
"indikator_politik","CHN",0
"sws_philippines","CHN",0
"pulse_asia","CHN",0
"cimigo","CHN",0
"q_and_me","CHN",0
"indochina_research","CHN",0
"deka_research","CHN",0
"macromill","CHN",1
"intage","CHN",0
"nikkei_research","CHN",0
"cross_marketing","CHN",0
"embrain","CHN",0
"hankook_research","CHN",0
"realmeter","CHN",0
"gallup_korea","CHN",0
"horizon_china","CHN",3
"ctr_china","CHN",3
"csm_media","CHN",3
"datafolha","CHN",0
"ipec_brasil","CHN",0
"quaest","CHN",0
"atlasintel","CHN",0
"consulta_mitofsky","CHN",0
"enkoll","CHN",0
"buendia_marquez","CHN",0
"cadem","CHN",0
"invamer","CHN",0
"datexco","CHN",0
"cid_gallup","CHN",0
"poliarquia","CHN",0
"latinobarometro","CHN",0
"lapop","CHN",0
"levada_center","CHN",0
"vciom","CHN",0
"fom_russia","CHN",0
"russian_field","CHN",0
"kiis","CHN",0
"rating_group","CHN",0
"razumkov_centre","CHN",0
"info_sapiens","CHN",0
"gradus_research","CHN",0
"crrc","CHN",0
"act_georgia","CHN",0
"central_asia_barometer","CHN",0
"m_vector","CHN",0
"siar_research","CHN",0
"ipm_belarus","CHN",0
"roy_morgan","CHN",0
"essential_research","CHN",0
"oztam","CHN",0
"barb_uk","CHN",0
"mediametrie","CHN",0
"barc_india","CHN",0
"video_research_jp","CHN",0
"numeris","CHN",0
"scale_ai","CHN",0
"surge_ai","CHN",0
"mercor","CHN",0
"handshake_ai","CHN",0
"micro1","CHN",0
"turing_com","CHN",0
"invisible_tech","CHN",0
"appen","CHN",2
"toloka","CHN",1
"telus_digital_ai","CHN",1
"imerit","CHN",0
"sama","CHN",0
"cloudfactory","CHN",0
"superannotate","CHN",0
"labelbox","CHN",0
"snorkel_ai","CHN",0
"encord","CHN",0
"v7_labs","CHN",0
"kili_technology","CHN",0
"dataloop","CHN",0
"roboflow","CHN",0
"defined_ai","CHN",0
"shaip","CHN",0
"innodata","CHN",0
"transperfect_dataforce","CHN",0
"speechocean","CHN",3
"datatang","CHN",3
"magic_data_tech","CHN",3
"dataannotation_tech","CHN",0
"pareto_ai","CHN",0
"mturk","CHN",0
"clickworker","CHN",1
"premise_data","CHN",0
"streetbees","CHN",1
"roamler","CHN",0
"field_agent","CHN",0
"gigwalk","CHN",0
"glg","CHN",1
"third_bridge","CHN",1
"guidepoint","CHN",1
"alphasense","CHN",1
"dialectica","CHN",1
"bright_data","CHN",2
"oxylabs","CHN",1
"decodo","CHN",1
"zyte","CHN",1
"apify","CHN",1
"firecrawl","CHN",1
"tavily","CHN",1
"diffbot","CHN",1
"common_crawl","CHN",2
"promptcloud","CHN",1
"grepsr","CHN",1
"nimble_data","CHN",1
"coresignal","CHN",1
"acxiom","CHN",0
"experian","CHN",0
"equifax","CHN",0
"transunion","CHN",0
"liveramp","CHN",0
"epsilon","CHN",0
"lexisnexis_risk","CHN",0
"dun_bradstreet","CHN",2
"cotality","CHN",0
"verisk","CHN",0
"crif","CHN",1
"serasa_experian","CHN",0
"spokeo","CHN",0
"safegraph","CHN",0
"placer_ai","CHN",0
"veraset","CHN",0
"unacast","CHN",0
"foursquare","CHN",0
"kochava_collective","CHN",0
"azira","CHN",0
"advan_research","CHN",0
"huq_industries","CHN",0
"predicio","CHN",0
"positium","CHN",0
"teralytics","CHN",0
"orange_flux_vision","CHN",0
"flowminder","CHN",0
"planet_labs","CHN",3
"vantor","CHN",3
"blacksky","CHN",3
"iceye","CHN",3
"satellogic","CHN",3
"capella_space","CHN",3
"umbra_space","CHN",3
"airbus_ds_geo","CHN",3
"spire_global","CHN",3
"ursa_space","CHN",3
"pixxel","CHN",3
"skyfi","CHN",3
"earthdaily","CHN",3
"satvu","CHN",3
"ghgsat","CHN",3
"kayrros","CHN",2
"descartes_labs","CHN",3
"spaceknow","CHN",3
"synspective","CHN",3
"axelspace","CHN",3
"changguang","CHN",3
"twentyone_at","CHN",3
"tomorrow_io","CHN",2
"windborne","CHN",2
"saildrone","CHN",2
"sofar_ocean","CHN",3
"jupiter_intelligence","CHN",2
"first_street","CHN",0
"fathom_global","CHN",2
"jba_risk","CHN",2
"moodys_rms","CHN",2
"mitiga_solutions","CHN",2
"climateai","CHN",2
"descartes_underwriting","CHN",2
"sylvera","CHN",2
"bezero_carbon","CHN",2
"carbon_mapper","CHN",2
"chloris_geospatial","CHN",2
"nielsen","CHN",0
"comscore","CHN",0
"samba_tv","CHN",0
"ispot_tv","CHN",0
"videoamp","CHN",0
"similarweb","CHN",1
"sensor_tower","CHN",1
"yipitdata","CHN",0
"m_science","CHN",0
"consumer_edge","CHN",0
"earnest_analytics","CHN",0
"facteus","CHN",0
"measurable_ai","CHN",1
"plaid","CHN",0
"tink","CHN",0
"kpler","CHN",3
"vortexa","CHN",3
"windward_ai","CHN",3
"panjiva","CHN",0
"importgenius","CHN",0
"iqvia","CHN",1
"komodo_health","CHN",0
"truveta","CHN",0
"healthverity","CHN",0
"tempus_ai","CHN",0
"datavant","CHN",0
"flatiron_health","CHN",0
"trinetx","CHN",0
"picnichealth","CHN",0
"evidation_health","CHN",0
"medidata","CHN",2
"veeva_crossix","CHN",0
"definitive_healthcare","CHN",0
"uk_biobank","CHN",0
"bgi_genomics","CHN",3
"samsara","CHN",0
"geotab","CHN",0
"inrix","CHN",0
"tomtom","CHN",1
"here_technologies","CHN",1
"cambridge_mobile","CHN",0
"arity","CHN",0
"smartcar","CHN",0
"high_mobility","CHN",0
"dataminr","CHN",1
"recorded_future","CHN",1
"meltwater","CHN",1
"brandwatch","CHN",1
"talkwalker","CHN",1
"sprinklr","CHN",1
"graphika","CHN",1
"babel_street","CHN",1
"sayari","CHN",3
"kharon","CHN",1
"janes","CHN",1
"acled","CHN",1
"gdelt","CHN",2
"bellingcat","CHN",1
"newsguard","CHN",0
"zoominfo","CHN",0
"apollo_io","CHN",1
"cognism","CHN",0
"lusha","CHN",1
"people_data_labs","CHN",0
"opencorporates","CHN",1
"moodys_bvd","CHN",2
"pitchbook","CHN",1
"crunchbase","CHN",1
"tracxn","CHN",1
"dealroom","CHN",1
"numerator","CHN",1
"profitero","CHN",2
"dataweave","CHN",1
"intelligence_node","CHN",2
"trax_retail","CHN",1
"dunnhumby","CHN",1
"eightyfour_51","CHN",0
"clearview_ai","CHN",1
"pimeyes","CHN",1
"tools_for_humanity","CHN",0
"yoti","CHN",0
"idemia","CHN",0
"sensetime","CHN",3
"megvii","CHN",3
"hikvision","CHN",3
"arab_advisors","CHN",0
"asdaa_bcw","CHN",0
"insight_discovery","CHN",0
"ventures_middle_east","CHN",0
"space42","CHN",3
"presight_ai","CHN",0
"lucidya","CHN",0
"mozn","CHN",0
"crowd_analyzer","CHN",0
"tarjama","CHN",0
"idsc_egypt","CHN",0
"rada_research","CHN",0
"statistics_lebanon","CHN",0
"information_international","CHN",0
"scpr_syria","CHN",0
"yemen_polling_center","CHN",0
"diwan_research","CHN",0
"immar_rc","CHN",0
"sunergia","CHN",0
"iranpoll","CHN",0
"turkiye_raporu","CHN",0
"geocartography","CHN",0
"near_east_consulting","CHN",0
"jmcc","CHN",0
"zogby_research","CHN",0
"reach_initiative","CHN",0
"acaps","CHN",0
"afriksurvey","CHN",0
"sagapoll","CHN",0
"dalberg_research","CHN",0
"stears","CHN",0
"datalens_africa","CHN",0
"creditregistry","CHN",0
"indicina","CHN",0
"africa_polling_institute","CHN",0
"global_infoanalytics","CHN",0
"amini","CHN",0
"research_solutions_africa","CHN",0
"msurvey","CHN",0
"echo_mobile","CHN",0
"viamo","CHN",0
"twaweza","CHN",0
"research_world_intl","CHN",0
"charis_uas","CHN",0
"digital_umuganda","CHN",0
"somali_public_agenda","CHN",0
"mpoi_zimbabwe","CHN",0
"social_research_foundation","CHN",0
"eighty20","CHN",0
"lightstone","CHN",0
"lelapa_ai","CHN",0
"masakhane","CHN",0
"awarri","CHN",0
"romir","CHN",0
"mediascope","CHN",0
"ipsos_comcon","CHN",0
"tiburon_research","CHN",0
"anketolog","CHN",0
"sberindex","CHN",0
"yandex_data","CHN",0
"baw_belarus","CHN",0
"bisam","CHN",0
"demoscope_kz","CHN",0
"ijtimoiy_fikr","CHN",0
"questmobile","CHN",3
"analysys_yiguan","CHN",3
"iimedia","CHN",3
"talkingdata","CHN",3
"aurora_mobile","CHN",3
"miaozhen_admaster","CHN",3
"qichacha","CHN",3
"tianyancha","CHN",3
"wind_information","CHN",3
"intron_health","CHN",0
"african_languages_lab","CHN",0
"aflabox","CHN",0
"tolbi","CHN",0
"soko_aerial","CHN",0
"geoinfotech","CHN",0
"helium_health","CHN",0
"pula","CHN",0
"apollo_agriculture","CHN",0
"hello_tractor","CHN",0
"mpharma","CHN",0
"ehealth_africa","CHN",0
"lacuna_fund","CHN",0
"makerere_ai","CHN",0
"cntxt_ai","CHN",0
"arabic_ai","CHN",0
"aydi","CHN",0
"widebot","CHN",0
"mawdoo3","CHN",0
"aaru","CHN",2
"simile","CHN",2
"conveo","CHN",1
"perspective_ai","CHN",1
"theysaid","CHN",1
"versive","CHN",1
"hivemapper","CHN",0
"dimo","CHN",0
"weatherxm","CHN",0
"nova_labs_helium","CHN",0
"safecast","CHN",0
"biobot","CHN",0
"verily","CHN",0
"wastewaterscan","CHN",0
"hawkeye_360","CHN",3
"unseenlabs","CHN",3
"kleos_space","CHN",3
"naturemetrics","CHN",2
"rainforest_connection","CHN",1
"fugro","CHN",3
"clarity_movement","CHN",2
"aclima","CHN",0
"nuview","CHN",3
"orbital_sidekick","CHN",3
"wyvern","CHN",3
"hydrosat","CHN",3
"muon_space","CHN",3
"myriota","CHN",0
"astrocast","CHN",0
"nearmap","CHN",2
"vexcel_imaging","CHN",2
"airqo","CHN",0
"code_for_africa","CHN",0
"aerobotics","CHN",2
"ujuzikilimo","CHN",0
"robocare","CHN",0
"astral_aerial","CHN",0
"earthranger","CHN",0
"falcon_eye_drones","CHN",0
"falcon_3d","CHN",0
"digital_earth_africa","CHN",0
"sansa","CHN",0
"nasrda","CHN",0
"egsa","CHN",0
"kenya_space_agency","CHN",0
"essti","CHN",0
"mbrsc","CHN",0
"tubitak_uzay","CHN",0
"imagesat","CHN",3
"taranis","CHN",2
"agritask","CHN",2
"asterra","CHN",3
"norc","CHN",0
"westat","CHN",0
"rti_international","CHN",0
"mathematica","CHN",0
"abt_global","CHN",0
"ssrs","CHN",0
"icf_international","CHN",0
"quinnipiac_poll","CHN",0
"marist_poll","CHN",0
"monmouth_poll","CHN",0
"siena_research","CHN",0
"emerson_polling","CHN",0
"surveyusa","CHN",0
"prri","CHN",0
"ap_norc","CHN",0
"civiqs","CHN",0
"echelon_insights","CHN",0
"data_for_progress","CHN",0
"cygnal","CHN",0
"leger","CHN",0
"angus_reid_institute","CHN",0
"nanos_research","CHN",0
"ekos_research","CHN",0
"abacus_data","CHN",0
"environics_research","CHN",0
"skywatch","CHN",3
"mda_space","CHN",3
"ecopia_ai","CHN",3
"farmers_edge","CHN",0
"deveron","CHN",0
"semios","CHN",0
"bluedot","CHN",1
"local_logic","CHN",0
"riskthinking_ai","CHN",2
"triton_digital","CHN",1
"descartes_datamyne","CHN",3
"browse_ai","CHN",1
"internet_archive","CHN",1
"exa_ai","CHN",1
"altana","CHN",3
"project44","CHN",3
"fourkites","CHN",3
"clear_secure","CHN",0
"id_me","CHN",0
"socure","CHN",0
"observa","CHN",0
"ookla","CHN",0
"purpleair","CHN",0
"motive","CHN",0
"lytx","CHN",0
"catalina_marketing","CHN",1
"inmar_intelligence","CHN",0
"data_axle","CHN",0
"bombora","CHN",1
"thinknum","CHN",1
"om1","CHN",0
"verana_health","CHN",0
"atropos_health","CHN",0
"aetion","CHN",0
"edison_research","CHN",0
"luminate_data","CHN",1
"flashpoint","CHN",1
"zignal_labs","CHN",1
"albedo","CHN",3
"centaur_labs","CHN",0
"fulcrum_app","CHN",1
"rep_data","CHN",1
"understanding_america","CHN",0
"ipsos","OCE",3
"kantar","OCE",3
"niq","OCE",3
"circana","OCE",1
"gallup","OCE",2
"yougov","OCE",2
"morning_consult","OCE",2
"pew_research","OCE",1
"verian","OCE",1
"ipsos_mori_uk","OCE",0
"savanta","OCE",1
"system1_group","OCE",1
"euromonitor","OCE",3
"mintel","OCE",1
"statista","OCE",2
"m3_global_research","OCE",2
"escalent","OCE",1
"material_plus","OCE",1
"c_space","OCE",1
"hall_and_partners","OCE",1
"appinio","OCE",1
"attest","OCE",1
"zappi","OCE",1
"suzy","OCE",0
"glimpse_ai","OCE",0
"listen_labs","OCE",1
"strella","OCE",0
"outset_ai","OCE",1
"cint","OCE",3
"dynata","OCE",2
"toluna","OCE",2
"bilendi","OCE",0
"norstat","OCE",0
"prolific","OCE",2
"cloudresearch","OCE",0
"purespectrum","OCE",1
"innovate_mr","OCE",1
"prodege","OCE",1
"disqo","OCE",0
"rakuten_insight","OCE",0
"borderless_access","OCE",1
"milieu_insight","OCE",0
"respondent_io","OCE",1
"qualtrics","OCE",3
"surveymonkey","OCE",3
"alchemer","OCE",3
"forsta","OCE",3
"sawtooth_software","OCE",3
"surveycto","OCE",2
"kobotoolbox","OCE",2
"odk","OCE",2
"commcare_dimagi","OCE",1
"ona","OCE",2
"mwater","OCE",3
"redcap","OCE",2
"gorilla_sc","OCE",3
"credamo","OCE",0
"wenjuanxing","OCE",0
"one_to_one_tunisia","OCE",0
"sigma_conseil","OCE",0
"emrhod_consulting","OCE",0
"elka_consulting","OCE",0
"bjka_consulting","OCE",0
"lms_csa_maroc","OCE",0
"baseera_egypt","OCE",0
"pcpsr","OCE",0
"awrad","OCE",0
"nama_strategic","OCE",0
"css_jordan","OCE",0
"iiacss","OCE",0
"parc_dubai","OCE",0
"ispa_iran","OCE",0
"gamaan","OCE",0
"konda","OCE",0
"metropoll","OCE",0
"areda_survey","OCE",0
"midgam_israel","OCE",0
"ipanel_israel","OCE",0
"arab_barometer","OCE",0
"afrobarometer","OCE",0
"cdd_ghana","OCE",0
"ijr_south_africa","OCE",0
"ids_nairobi","OCE",0
"ireg_benin","OCE",0
"infotrak","OCE",0
"tifa_research","OCE",0
"consumer_insight_africa","OCE",0
"geopoll","OCE",0
"sagaci_research","OCE",0
"noipolls","OCE",0
"sbm_intelligence","OCE",0
"practical_sampling","OCE",0
"ask_afrika","OCE",0
"plus94_research","OCE",0
"citizen_surveys","OCE",0
"busara_center","OCE",0
"ipa_research","OCE",0
"jpal","OCE",0
"laterite","OCE",0
"sixty_decibels","OCE",0
"lokniti_csds","OCE",0
"cvoter","OCE",0
"axis_my_india","OCE",0
"hansa_research","OCE",0
"q_and_q_research","OCE",0
"outline_india","OCE",0
"gallup_pakistan","OCE",0
"lsi_indonesia","OCE",0
"smrc_indonesia","OCE",0
"indikator_politik","OCE",0
"sws_philippines","OCE",0
"pulse_asia","OCE",0
"cimigo","OCE",0
"q_and_me","OCE",0
"indochina_research","OCE",0
"deka_research","OCE",0
"macromill","OCE",0
"intage","OCE",0
"nikkei_research","OCE",0
"cross_marketing","OCE",0
"embrain","OCE",0
"hankook_research","OCE",0
"realmeter","OCE",0
"gallup_korea","OCE",0
"horizon_china","OCE",0
"ctr_china","OCE",0
"csm_media","OCE",0
"datafolha","OCE",0
